_id,device_id,campus_id,building_id,floor_id,room_id,timestamp,confidence,rssi_vector,x,y,scan_number
b48d32a5-4351-4dbe-ab23-68e820ea6d53,Tag2,Carleton University,Canal Building,3,C2,2026-03-31T04:27:25.678252+00:00,0.6110,"{""WAP10"": -55.2, ""WAP1"": -65.2, ""WAP4"": -68.4, ""WAP6"": -55.0}",4.1100,2.9100,13
14a7271c-84f2-4a8e-88b3-b7f092dcd1a8,Tag2,Carleton University,Canal Building,3,C2,2026-03-31T04:27:25.678252+00:00,0.1000,"{""WAP10"": -54.93333333333332, ""WAP1"": -65.26666666666667, ""WAP4"": -68.2, ""WAP6"": -55.33333333333333}",4.2800,2.0500,13
062b1e64-095f-40eb-8be3-8f8ef010568e,Tag2,Carleton University,Canal Building,3,C2,2026-03-31T04:28:39.109853+00:00,0.5740,"{""WAP10"": -55.5, ""WAP1"": -65.0, ""WAP4"": -69.5, ""WAP6"": -56.0}",4.1700,3.0000,15
46e481b4-7fb1-4794-8927-48bf4375a2a9,Tag2,Carleton University,Canal Building,3,C2,2026-03-31T04:28:39.109853+00:00,0.1000,"{""WAP10"": -55.4, ""WAP1"": -65.0, ""WAP4"": -69.6, ""WAP6"": -55.4}",4.1000,2.0300,15
4a84c013-f69b-45c2-9a41-0c29a87d3e05,Tag2,Carleton University,Canal Building,3,C2,2026-03-31T04:28:39.109853+00:00,0.5510,"{""WAP10"": -55.3, ""WAP1"": -65.0, ""WAP4"": -69.7, ""WAP6"": -54.8}",3.9800,2.8000,15
584533ae-a44e-487e-884d-587dcc804c47,Tag2,Carleton University,Canal Building,3,C2,2026-03-31T04:28:39.109853+00:00,0.1000,"{""WAP10"": -55.4, ""WAP1"": -65.0, ""WAP4"": -69.6, ""WAP6"": -55.4}",4.1000,2.0300,15
0413b00e-fcf7-4179-8c54-b8d1bc399b1b,Tag2,Carleton University,Canal Building,3,C2,2026-03-31T04:30:15.502356+00:00,0.5180,"{""WAP10"": -54.86666666666666, ""WAP1"": -63.53333333333334, ""WAP4"": -70.46666666666667, ""WAP6"": -55.4}",4.0600,3.0000,18
90b6a0f6-e876-4e63-867c-b9acd7d25c0b,Tag2,Carleton University,Canal Building,3,C2,2026-03-31T04:30:15.502356+00:00,0.1000,"{""WAP10"": -54.93333333333334, ""WAP1"": -63.666666666666664, ""WAP4"": -70.33333333333333, ""WAP6"": -55.4}",4.1200,2.1600,18
1053cda2-05d2-4da1-a9bc-dc2fc1ffe9b8,Tag2,Carleton University,Canal Building,3,C2,2026-03-31T04:30:15.502356+00:00,0.5330,"{""WAP10"": -55.0, ""WAP1"": -63.8, ""WAP4"": -70.2, ""WAP6"": -55.4}",4.0600,3.0000,18
abc91221-dd1e-4f2f-b25c-13061b90c3c8,Tag2,Carleton University,Canal Building,3,C2,2026-03-31T04:30:15.502356+00:00,0.1000,"{""WAP10"": -54.66666666666667, ""WAP1"": -63.73333333333333, ""WAP4"": -70.26666666666667, ""WAP6"": -55.2}",4.1600,2.0900,18
